"V1","V2","V3","V4"
0,0,0,5.94608575814699
0,0,0,3.39173105219589
0,0,0,3.02234732199212
0,0,0,4.68067018437456
0,0,0,7.23745329044642
0,0,0,1.7033381018287
0,0,0,4.91389859129512
0,0,0,2.99856278988707
0,0,0,1.79750399684818
0,0,0,3.90022473017932
0,0,0,6.01947844257196
0,0,0,7.12460441601238
0,0,0,8.74422594438913
0,0,0,6.09816569454552
0,0,0,2.45965023095667
0,0,0,3.86095914932475
0,0,0,5.60144826044488
0,0,0,4.42609013245189
0,0,0,5.91817916645519
0,0,0,2.87093177201669
0,0,0,4.62852591477994
0,0,0,6.92316002537236
0,0,0,12.2396328998195
0,0,0,2.85019480929228
0,0,0,4.27500438698025
0,0,0,3.40504539540323
0,0,0,2.47345512704352
0,0,0,3.40760148625988
0,0,0,5.85234850851189
0,0,0,3.93861173026199
0,0,0,2.56271370675456
0,0,0,3.30607531276081
0,0,0,3.29306084954388
0,0,0,4.26718653727903
0,0,0,3.85867085254597
0,0,0,4.87504931909222
0,0,0,3.40092343037319
0,0,0,6.42090982743474
0,0,0,3.20652877281843
0,0,0,1.32747375154504
0,0,0,2.0951544127407
0,0,0,3.98808573848654
0,0,0,1.72743591696447
0,0,0,6.55218076392989
0,0,0,1.65340237248406
0,0,0,4.13764847469419
0,0,0,2.62413508707734
0,0,0,3.24405850852405
0,0,0,5.44174410612362
0,0,0,2.56932574960618
0,0,0.890073766450948,0
0,0,1.10370334301706,0
0,0,0.356307201975185,0
0,0,4.29815641860092,0
0,0,2.29857600357197,0
0,0,2.78512373969653,0
0,0,0.764562179937399,0
0,0,0.70345967407564,0
0,0,1.06102086646393,0
0,0,0.918795101591696,0
0,0,0.521385756400048,0
0,0,0.23459105207168,0
0,0,3.4260486517735,0
0,0,1.94817927131699,0
0,0,0.662672620881473,0
0,0,1.58717503620508,0
0,0,1.11049155330902,0
0,0,2.12980589893514,0
0,0,3.67937158833507,0
0,0,0.974410138089186,0
0,0,2.07452229617948,0
0,0,1.02104209832138,0
0,0,0.430526485497192,0
0,0,0.6470944812083,0
0,0,2.79115638667911,0
0,0,2.488463174475,0
0,0,6.22137095239172,0
0,0,0.817651064397157,0
0,0,1.28136887763298,0
0,0,1.35196870726646,0
0,0,1.72464966600947,0
0,0,1.06372116559333,0
0,0,0.655360528726084,0
0,0,2.38957303484899,0
0,0,1.686856944226,0
0,0,2.77234573390179,0
0,0,1.0565135633689,0
0,0,0.556601649150569,0
0,0,2.74671350724316,0
0,0,1.49768385595754,0
0,0,2.4349134082726,0
0,0,1.95465140359217,0
0,0,1.11225014533135,0
0,0,0.729370040953733,0
0,0,2.15163566172344,0
0,0,0.433882618836532,0
0,0,1.84502389621379,0
0,0,1.49717336261922,0
0,0,0.444740766343363,0
0,0,3.32136752168402,0
0,0,6.1682693073429,7.41305192232027
0,0,4.55922646161651,11.2095449691292
0,0,4.80798072981748,12.1072951818534
0,0,7.73237784038036,13.630151112243
0,0,11.2177193975116,5.62394514016229
0,0,2.51661046643081,8.86844633903964
0,0,5.66388509347828,6.96260509298063
0,0,7.76002439116473,5.27787934019679
0,0,10.5151020976904,2.9141642172409
0,0,6.20430898370324,11.9289876662584
0,0,4.46862665840702,10.2195007967683
0,0,4.8100769341021,6.12071430047052
0,0,4.71661517328835,6.93913345967021
0,0,10.6240380543637,9.44993904199123
0,0,13.4750485235623,6.61286022922872
0,0,5.6268847455115,7.47594031048817
0,0,4.89432790661358,9.97248275249873
0,0,9.8886803952197,7.38957690605508
0,0,6.90790594258173,9.57577647702283
0,0,7.29601314854523,5.97674036386723
0,0,6.79323916316562,3.39440619281786
0,0,6.11883245749931,6.85329116620149
0,0,1.81301313121152,7.31219338483674
0,0,2.08952442651294,9.72064933570911
0,0,10.0159172509117,10.23400704988
0,0,4.50827872977314,14.6657397526743
0,0,6.73560828858051,9.55054749324131
0,0,4.56554537663464,7.24577868205896
0,0,6.19966062896277,13.2509922603232
0,0,7.52630396204022,8.69925846230474
0,0,9.61997626704536,11.7496490530499
0,0,3.91473333858253,7.47289213892391
0,0,11.0720667885274,5.38735856921256
0,0,7.74031962176379,10.6010767197128
0,0,11.8682457572656,11.7837182526626
0,0,6.70862388886372,9.43239253113944
0,0,7.63811355383004,5.6149284952879
0,0,6.58237175260671,5.33235741290232
0,0,3.49999223789389,5.86022556647655
0,0,11.6658887057553,15.5998474365155
0,0,6.73490006693936,11.5272567983372
0,0,7.78607448986553,15.2910994674271
0,0,7.41259051424009,10.5599745699523
0,0,3.4983720844573,9.61564860494781
0,0,3.63732438924033,11.2049211597313
0,0,9.3915981615573,8.52911167942156
0,0,11.0167797757859,12.9040664628317
0,0,9.00579866154192,5.79370360318149
0,0,6.60693629866401,16.2416882948947
0,0,8.29885309627411,9.67630344090778
0,1.1384868213706,0,0
0,0.721937033284392,0,0
0,0.585690035689911,0,0
0,0.0806438656255994,0,0
0,1.30634317262907,0,0
0,0.961364568451717,0,0
0,0.0693189968978389,0,0
0,0.694904468961285,0,0
0,1.66805185571653,0,0
0,1.75665623568838,0,0
0,1.54412830778208,0,0
0,0.259113666790624,0,0
0,1.39112453141903,0,0
0,2.31459285589968,0,0
0,0.640484463857358,0,0
0,0.344765922531958,0,0
0,0.429876438246563,0,0
0,0.0836990734299752,0,0
0,0.167281702787227,0,0
0,0.471858201595489,0,0
0,2.47062573076351,0,0
0,0.000808158956568774,0,0
0,1.01590858669153,0,0
0,2.63285269460616,0,0
0,0.668787564023691,0,0
0,0.1917468451136,0,0
0,1.21579585894607,0,0
0,0.920328467677505,0,0
0,0.453169264242098,0,0
0,1.09386081065156,0,0
0,0.659761763171924,0,0
