"V1","V2","V3","V4"
0,0,0,0.570395282538542
0,0,0,0.164280042424543
0,0,0,1.12388489079044
0,0,0,4.31313783206515
0,0,0,0.573304432964333
0,0,0,1.09901381007641
0,0,0,3.09035964018733
0,0,0,1.13737072191074
0,0,0,3.21785134530982
0,0,0,48.4627775654344
0,0,0,1.65622306244911
0,0,0,12.585114275993
0,0,0,5.81546915898019
0,0,0,3.71396754018344
0,0,0,0.579125792839493
0,0,0,5.10547133368639
0,0,0,5.02898037788266
0,0,0,0.17530604279906
0,0,0,2.57746052000718
0,0,0,1.42988518241223
0,0,0,5.48546928516772
0,0,0,0.978528436705858
0,0,0,4.08300883236451
0,0,0,0.937759643810314
0,0,0,2.54739789655281
0,0,0.439208969752832,0
0,0,0.206823504121283,0
0,0,2.35810622003909,0
0,0,4.41314714087351,0
0,0,0.796508251688729,0
0,0,8.97456209876647,0
0,0,3.19819936131624,0
0,0,0.7677831000256,0
0,0,5.24889127286138,0
0,0,0.224849063211436,0
0,0,8.4837488993822,0
0,0,0.355959229067622,0
0,0,0.35907216657657,0
0,0,1.28783298218291,0
0,0,0.373963199082734,0
0,0,1.70714631614916,0
0,0,2.95413911827622,0
0,0,2.8252960892107,0
0,0,0.473362663200826,0
0,0,1.83724008482872,0
0,0,3.20491446145064,0
0,0,3.32485190908548,0
0,0,0.310876665522567,0
0,0,4.46174674026701,0
0,0,1.44047297244352,0
0,0,1.08907601902404,0.435727623478056
0,0,1.49289923620407,2.44161019270752
0,0,25.4582828672805,2.76835793751869
0,0,2.84768627695631,1.14402211852705
0,0,2.60038841412717,14.877395177353
0,0,0.452426452905921,2.43467639907322
0,0,4.4542587746805,0.600619935185819
0,0,17.5291056415431,1.20526064289491
0,0,1.3057304536133,0.227195269161113
0,0,0.61933554109763,11.2845374937966
0,0,1.96548774414618,8.31576290429099
0,0,0.261937448001471,0.517991159603285
0,0,9.47205487298482,0.554912461623983
0,0,0.764243436770493,0.686648762725575
0,0,4.43607863484129,3.82412946894154
0,0,3.79667484118116,16.1145985141135
0,0,0.724286861683118,3.59387157270921
0,0,4.59695133942148,1.02438825727599
0,0,14.6691781164573,98.5818647611498
0,0,6.768764479498,1.04775306561599
0,0,2.36462428025349,3.39906689398794
0,0,0.819221938233238,4.88171781781856
0,0,0.639190797614042,7.8025241101087
0,0,94.5116872350487,0.689965323632886
0,0,0.347069211652634,103.73206245782
0,0.550146295197836,0,0
0,0.896222170960548,0,0
0,1.82173388676144,0,0
0,0.386864819134279,0,0
0,0.4945912607072,0,0
0,0.503181222235804,0,0
0,0.304354046254921,0,0
0,0.374712943995951,0,0
0,0.395431514336353,0,0
0,0.332270387739856,0,0
0,1.98642067815474,0,0
0,0.268334004599497,0,0
0,0.176030885932828,0,0
0,0.275886879879903,0,0
0,0.394490344834044,0,0
0,0.755206276991981,0,0
0,0.703490461269166,0,0
0,3.65434907021373,0,0
0,0.513245372224831,0,0
0,0.501989686633312,0,0
0,0.549429825780081,0,0
0,2.67784663266909,0,0
0,0.527438491391881,0,0
0,0.501047015973464,0,0
0,0.245129482682699,0,0
0,1.46739807032154,0,2.34363504007829
0,3.40675171967076,0,2.14976478952454
0,1.0019420021972,0,4.08367246720178
0,0.295622424198373,0,1.66231975302562
0,1.67963703864347,0,1.28309732819874
0,5.0318016183747,0,0.800055878395622
0,2.50433825930932,0,0.833287590797095
0,0.163296678379167,0,0.711027891784292
0,0.19060747823132,0,8.74961242959369
0,0.219276917320776,0,10.5164963898966
0,0.274000828845106,0,1.76348008853829
0,0.814558871906053,0,1.60110053369032
0,2.28026164510594,0,3.92318039962052
0,2.49379040810155,0,1.00522640383867
0,8.2308926442928,0,0.55027658778034
0,1.84277163780818,0,0.281947225190395
0,0.806751792428151,0,8.34053221144686
0,1.31217063886642,0,0.848922603842605
0,2.0498002450796,0,4.9602410139173
0,1.89181629121557,0,0.383600911063113
0,2.01164625579344,0,11.5685096630165
0,0.686600710723787,0,6.1069808628621
0,2.96261562695811,0,0.263136526022849
0,0.586186238956604,0,0.643259550530901
0,3.29828441371731,0,0.465390663787083
0,0.594373282966264,1.23959711963736,0
0,3.72681435741395,15.0032771023223,0
0,0.313399178958119,8.64597008437256,0
0,0.403246136883919,0.356535096366727,0
0,3.44460053152983,0.997190909634034,0
0,0.498225801293486,0.246650066150658,0
0,0.280080023444249,0.296751620198757,0
0,0.97772350700994,2.29053545657105,0
0,2.01909712958707,0.0847997765283065,0
0,0.289493616008411,3.05920326251368,0
0,0.295445105366331,0.179753795208292,0
0,1.01709962656611,0.419607934168159,0
0,0.375796267394159,0.296904689607415,0
0,0.58018375864083,1.12254008314532,0
0,1.56817611290081,0.977885344291742,0
0,0.984049269835044,0.763577790656727,0
0,1.55720784104825,0.0897766197376282,0
0,2.6513172512166,0.767135053081695,0
0,1.21585603461238,7.64466451082655,0
